seq,timestamp,EDA_raw
96956,1780495403.8419032,247
96957,1780495403.841907,249
96958,1780495403.841912,247
96959,1780495403.8419158,252
96960,1780495403.841922,253
96961,1780495403.8419461,255
96962,1780495403.841951,257
96963,1780495403.841957,258
96964,1780495403.84575,264
96965,1780495403.84578,263
96966,1780495403.845786,259
96967,1780495403.8457909,257
96968,1780495403.845796,258
96969,1780495403.8458009,255
96970,1780495403.8458061,251
96971,1780495403.845811,252
96972,1780495403.8458161,249
96973,1780495403.845821,245
96974,1780495403.845828,246
96975,1780495403.877373,249
96976,1780495403.877381,246
96977,1780495403.877384,251
96978,1780495403.877386,250
96979,1780495403.877388,248
96980,1780495403.877391,254
96981,1780495403.877393,255
96982,1780495403.877395,259
96983,1780495403.877397,260
96984,1780495403.8774002,266
96985,1780495403.877404,263
96986,1780495403.8795059,260
96987,1780495403.879511,258
96988,1780495403.879513,258
96989,1780495403.879516,255
96990,1780495403.879518,253
96991,1780495403.87952,249
96992,1780495403.879522,250
96993,1780495403.8795252,247
96994,1780495403.8795269,245
96995,1780495403.87953,248
96996,1780495403.883958,245
96997,1780495403.883965,249
96998,1780495403.883967,248
96999,1780495403.88397,255
97000,1780495403.8839722,254
97001,1780495403.883975,254
97002,1780495403.883977,258
97003,1780495403.883979,260
97004,1780495403.883981,262
97005,1780495403.8839831,262
97006,1780495403.883987,263
97007,1780495403.912985,258
97008,1780495403.9129899,258
97009,1780495403.912991,252
97010,1780495403.912993,251
97011,1780495403.9129941,252
97012,1780495403.912995,249
97013,1780495403.912996,246
97014,1780495403.912998,247
97015,1780495403.912999,246
97016,1780495403.9129999,246
97017,1780495403.913002,252
97018,1780495403.916949,249
97019,1780495403.916951,252
97020,1780495403.916953,251
97021,1780495403.916954,257
97022,1780495403.916955,258
97023,1780495403.916956,264
97024,1780495403.9169579,265
97025,1780495403.916959,262
97026,1780495403.91696,260
97027,1780495403.9169621,259
97028,1780495403.92048,256
97029,1780495403.920483,254
97030,1780495403.920484,252
97031,1780495403.920485,250
97032,1780495403.920486,246
97033,1780495403.920487,246
97034,1780495403.9204879,244
97035,1780495403.920489,248
97036,1780495403.92049,248
97037,1780495403.920491,246
97038,1780495403.9204931,244
97039,1780495403.922629,252
97040,1780495403.922631,251
97041,1780495403.922632,256
97042,1780495403.922633,255
97043,1780495403.922635,257
97044,1780495403.922636,264
97045,1780495403.922637,261
97046,1780495403.9226382,258
97047,1780495403.9226391,259
97048,1780495403.9226398,256
97049,1780495403.922642,252
97050,1780495403.951712,251
97051,1780495403.951714,250
97052,1780495403.951715,246
97053,1780495403.9517162,244
97054,1780495403.9517171,244
97055,1780495403.9517171,243
97056,1780495403.9517179,248
97057,1780495403.9517188,245
97058,1780495403.95172,246
97059,1780495403.951721,249
97060,1780495403.951722,251
97061,1780495403.955998,255
97062,1780495403.956,254
97063,1780495403.956001,260
97064,1780495403.956002,261
97065,1780495403.9560032,262
97066,1780495403.9560041,256
97067,1780495403.9560041,258
97068,1780495403.956005,255
97069,1780495403.9560058,252
97070,1780495403.956007,253
97071,1780495403.957398,251
97072,1780495403.9573991,243
97073,1780495403.957408,246
97074,1780495403.957409,244
97075,1780495403.95741,246
97076,1780495403.957411,245
97077,1780495403.957412,245
97078,1780495403.9574132,248
97079,1780495403.9574132,250
97080,1780495403.957414,251
97081,1780495403.9574149,253
97082,1780495403.961281,254
97083,1780495403.961283,260
97084,1780495403.9612842,262
97085,1780495403.961285,258
97086,1780495403.961285,260
97087,1780495403.9612858,255
97088,1780495403.961287,254
97089,1780495403.961288,253
97090,1780495403.961288,252
97091,1780495403.96129,249
97092,1780495403.993485,249
97093,1780495403.9934871,245
97094,1780495403.9934878,243
97095,1780495403.9934888,243
97096,1780495403.99349,245
97097,1780495403.993491,245
97098,1780495403.993492,245
97099,1780495403.993492,249
97100,1780495403.993493,251
97101,1780495403.993494,251
97102,1780495403.993495,259
97103,1780495403.9983108,258
97104,1780495403.998313,261
97105,1780495403.998314,258
97106,1780495403.998315,260
97107,1780495403.998316,252
97108,1780495403.998317,254
97109,1780495403.998317,251
97110,1780495403.9983182,252
97111,1780495403.9983191,250
97112,1780495403.99832,246
97113,1780495403.9983208,243
97114,1780495404.000577,244
97115,1780495404.000579,243
97116,1780495404.00058,243
97117,1780495404.000581,245
97118,1780495404.000581,246
97119,1780495404.000582,246
97120,1780495404.000583,252
97121,1780495404.000584,252
97122,1780495404.000588,254
97123,1780495404.0005891,257
97124,1780495404.030206,259
97125,1780495404.030208,257
97126,1780495404.030209,257
97127,1780495404.03021,256
97128,1780495404.030211,254
97129,1780495404.0302122,252
97130,1780495404.0302122,248
97131,1780495404.030213,246
97132,1780495404.0302138,244
97133,1780495404.030215,242
97134,1780495404.034642,242
97135,1780495404.034644,241
97136,1780495404.034645,240
97137,1780495404.034646,245
97138,1780495404.034646,247
97139,1780495404.034647,247
97140,1780495404.0346482,250
97141,1780495404.0346491,254
97142,1780495404.03465,257
97143,1780495404.0346508,257
97144,1780495404.0346508,260
97145,1780495404.034653,260
97146,1780495404.037031,255
97147,1780495404.0370328,255
97148,1780495404.037034,253
97149,1780495404.037035,250
97150,1780495404.037035,249
97151,1780495404.037036,248
97152,1780495404.0370371,247
97153,1780495404.037038,243
97154,1780495404.037039,239
97155,1780495404.0370402,243
97156,1780495404.041575,242
97157,1780495404.0415769,243
97158,1780495404.041578,247
97159,1780495404.041579,247
97160,1780495404.04158,247
97161,1780495404.0415812,252
97162,1780495404.0415812,254
97163,1780495404.041582,257
97164,1780495404.041583,262
97165,1780495404.041584,256
97166,1780495404.041585,257
97167,1780495404.0841238,258
97168,1780495404.084127,253
97169,1780495404.084128,248
97170,1780495404.084129,248
97171,1780495404.08413,248
97172,1780495404.084131,247
97173,1780495404.0841322,245
97174,1780495404.0841331,242
97175,1780495404.0841339,244
97176,1780495404.0841348,244
97177,1780495404.084136,246
97178,1780495404.088393,245
97179,1780495404.088395,245
97180,1780495404.088396,250
97181,1780495404.088397,254
97182,1780495404.088398,255
97183,1780495404.0883992,259
97184,1780495404.0884008,262
97185,1780495404.088402,260
97186,1780495404.088403,259
97187,1780495404.088404,257
97188,1780495404.088405,256
97189,1780495404.0898979,251
97190,1780495404.0899,250
97191,1780495404.0899022,249
97192,1780495404.089903,246
97193,1780495404.089904,246
97194,1780495404.0899048,244
97195,1780495404.089906,245
97196,1780495404.089907,244
97197,1780495404.089908,244
97198,1780495404.08991,242
97199,1780495404.094154,247
97200,1780495404.094157,253
97201,1780495404.0941582,253
97202,1780495404.0941591,257
97203,1780495404.0941598,256
97204,1780495404.0941608,261
97205,1780495404.094162,261
97206,1780495404.094163,258
97207,1780495404.094164,254
97208,1780495404.094166,253
97209,1780495404.094167,252
97210,1780495404.096412,252
97211,1780495404.0964139,248
97212,1780495404.096416,245
97213,1780495404.096417,245
97214,1780495404.096421,243
97215,1780495404.096422,243
97216,1780495404.096423,243
97217,1780495404.0964239,244
97218,1780495404.096425,247
97219,1780495404.096427,247
97220,1780495404.125568,251
97221,1780495404.125571,255
97222,1780495404.1255732,257
97223,1780495404.1255739,258
97224,1780495404.125576,257
97225,1780495404.125577,260
97226,1780495404.125578,259
97227,1780495404.12558,257
97228,1780495404.125581,252
97229,1780495404.125582,251
97230,1780495404.125584,247
97231,1780495404.129778,247
97232,1780495404.129781,246
97233,1780495404.129782,247
97234,1780495404.129784,245
97235,1780495404.129785,243
97236,1780495404.129786,246
97237,1780495404.129788,246
97238,1780495404.1297889,247
97239,1780495404.12979,250
97240,1780495404.129792,253
97241,1780495404.1297941,252
97242,1780495404.132054,255
97243,1780495404.1320572,257
97244,1780495404.1320589,258
97245,1780495404.1320598,260
97246,1780495404.132061,259
97247,1780495404.132063,256
97248,1780495404.132064,257
97249,1780495404.132065,252
97250,1780495404.132067,248
97251,1780495404.132069,247
97252,1780495404.1345558,244
97253,1780495404.134559,244
97254,1780495404.134561,244
97255,1780495404.134562,243
97256,1780495404.1345642,247
97257,1780495404.134565,246
97258,1780495404.134567,247
97259,1780495404.134568,250
97260,1780495404.13457,250
97261,1780495404.134572,252
97262,1780495404.136727,255
97263,1780495404.1654341,260
97264,1780495404.165438,260
97265,1780495404.16544,256
97266,1780495404.165442,256
97267,1780495404.1654441,253
97268,1780495404.165445,253
97269,1780495404.165447,254
97270,1780495404.165449,252
97271,1780495404.165451,250
97272,1780495404.165453,246
97273,1780495404.1654541,244
97274,1780495404.165457,245
97275,1780495404.169378,243
97276,1780495404.1693819,246
97277,1780495404.169384,245
97278,1780495404.169386,246
97279,1780495404.169389,248
97280,1780495404.1693912,249
97281,1780495404.1693928,253
97282,1780495404.1694038,255
97283,1780495404.169408,258
97284,1780495404.1729121,261
97285,1780495404.172916,259
97286,1780495404.172919,260
97287,1780495404.1729212,255
97288,1780495404.1729238,255
97289,1780495404.172926,252
97290,1780495404.172928,249
97291,1780495404.17293,248
97292,1780495404.1729321,247
97293,1780495404.172935,244
97294,1780495404.1729379,245
97295,1780495404.179022,243
97296,1780495404.1790268,246
97297,1780495404.179029,250
97298,1780495404.1790311,250
97299,1780495404.179034,248
97300,1780495404.179036,251
97301,1780495404.179038,253
97302,1780495404.17904,257
97303,1780495404.179043,260
97304,1780495404.1790452,260
97305,1780495404.1790478,258
97306,1780495404.2098691,255
97307,1780495404.2098858,257
97308,1780495404.2098901,256
97309,1780495404.2098932,254
97310,1780495404.2099001,250
97311,1780495404.209902,247
97312,1780495404.209905,247
97313,1780495404.209908,246
97314,1780495404.209915,245
97315,1780495404.209919,245
97316,1780495404.214324,244
97317,1780495404.214339,243
97318,1780495404.214346,247
97319,1780495404.214349,248
97320,1780495404.214352,251
97321,1780495404.214355,254
97322,1780495404.2143612,256
97323,1780495404.214365,258
97324,1780495404.214368,259
97325,1780495404.21439,259
97326,1780495404.2143948,258
97327,1780495404.21645,259
97328,1780495404.216463,252
97329,1780495404.216467,255
97330,1780495404.21647,249
97331,1780495404.2164748,248
97332,1780495404.2164779,245
97333,1780495404.216481,244
97334,1780495404.216484,243
97335,1780495404.216487,244
97336,1780495404.216492,246
97337,1780495404.2164962,245
97338,1780495404.218647,247
97339,1780495404.2186549,249
97340,1780495404.218663,250
97341,1780495404.218668,252
97342,1780495404.218677,257
97343,1780495404.2186801,260
97344,1780495404.218684,260
97345,1780495404.218688,262
97346,1780495404.218692,257
97347,1780495404.218697,255
97348,1780495404.233162,253
97349,1780495404.2331991,254
97350,1780495404.233206,252
97351,1780495404.233212,251
97352,1780495404.2332191,248
97353,1780495404.2332249,245
97354,1780495404.23323,246
97355,1780495404.233235,243
97356,1780495404.2332401,242
97357,1780495404.233248,247
97358,1780495404.2332559,249
97359,1780495404.2630558,248
97360,1780495404.26308,250
97361,1780495404.2630851,253
97362,1780495404.263089,256
97363,1780495404.263093,258
97364,1780495404.263097,258
97365,1780495404.2631009,261
97366,1780495404.263105,255
97367,1780495404.263108,252
97368,1780495404.263114,256
97369,1780495404.266861,251
97370,1780495404.266878,251
97371,1780495404.270839,247
97372,1780495404.2708511,247
97373,1780495404.2708569,243
97374,1780495404.270862,243
97375,1780495404.270868,242
97376,1780495404.270873,246
97377,1780495404.2708821,244
97378,1780495404.270887,248
97379,1780495404.270893,248
97380,1780495404.2741902,248
97381,1780495404.2742028,252
97382,1780495404.274209,257
97383,1780495404.2742138,256
97384,1780495404.274219,260
97385,1780495404.274224,259
97386,1780495404.274229,261
97387,1780495404.274233,255
97388,1780495404.2742379,254
97389,1780495404.274244,250
97390,1780495404.274251,252
97391,1780495404.276452,246
97392,1780495404.276469,248
97393,1780495404.2764769,242
97394,1780495404.276482,242
97395,1780495404.2764869,245
97396,1780495404.276491,244
97397,1780495404.276496,245
97398,1780495404.2765021,249
97399,1780495404.276509,246
97400,1780495404.276514,245
97401,1780495404.276521,254
97402,1780495404.3064508,253
97403,1780495404.306481,256
97404,1780495404.3064861,262
97405,1780495404.3064902,261
97406,1780495404.306494,256
97407,1780495404.306499,255
97408,1780495404.306504,253
97409,1780495404.306508,252
97410,1780495404.3065119,250
97411,1780495404.306519,250
97412,1780495404.308318,243
97413,1780495404.308327,243
97414,1780495404.308331,241
97415,1780495404.308335,244
97416,1780495404.308338,243
97417,1780495404.308341,246
97418,1780495404.3083441,245
97419,1780495404.308347,249
97420,1780495404.3083498,251
97421,1780495404.308353,252
97422,1780495404.3083572,251
97423,1780495404.312995,258
97424,1780495404.31301,262
97425,1780495404.313013,257
97426,1780495404.3130162,256
97427,1780495404.313018,255
97428,1780495404.31302,252
97429,1780495404.313023,254
97430,1780495404.313025,252
97431,1780495404.313028,246
97432,1780495404.31303,249
97433,1780495404.313036,243
97434,1780495404.315135,245
97435,1780495404.3151412,241
97436,1780495404.3151438,242
97437,1780495404.315147,246
97438,1780495404.31515,245
97439,1780495404.315153,250
97440,1780495404.315156,250
97441,1780495404.315159,252
97442,1780495404.3151622,256
97443,1780495404.315166,256
97444,1780495404.379733,261
97445,1780495404.379736,259
97446,1780495404.3797371,256
97447,1780495404.379738,255
97448,1780495404.3797388,255
97449,1780495404.37974,251
97450,1780495404.379741,248
97451,1780495404.379741,246
97452,1780495404.379742,244
97453,1780495404.3797429,248
97454,1780495404.379745,246
97455,1780495404.384077,245
97456,1780495404.3840792,247
97457,1780495404.38408,241
97458,1780495404.384081,249
97459,1780495404.3840818,250
97460,1780495404.384083,249
97461,1780495404.384084,252
97462,1780495404.384084,257
97463,1780495404.384085,258
97464,1780495404.3840861,258
97465,1780495404.384087,259
97466,1780495404.388551,260
97467,1780495404.388553,255
97468,1780495404.388554,254
97469,1780495404.388555,244
97470,1780495404.388555,250
97471,1780495404.388556,248
97472,1780495404.388557,248
97473,1780495404.3885581,244
97474,1780495404.3885581,245
97475,1780495404.3885598,246
97476,1780495404.390193,244
97477,1780495404.390195,247
97478,1780495404.390196,246
97479,1780495404.390197,247
97480,1780495404.390197,251
97481,1780495404.390198,252
97482,1780495404.390199,253
97483,1780495404.3902001,257
97484,1780495404.3902001,260
97485,1780495404.390201,258
97486,1780495404.390202,258
97487,1780495404.394113,253
97488,1780495404.394114,252
97489,1780495404.394115,254
97490,1780495404.3941162,246
97491,1780495404.394117,247
97492,1780495404.3941178,245
97493,1780495404.3941178,243
97494,1780495404.394119,242
97495,1780495404.39412,243
97496,1780495404.394121,247
97497,1780495404.394122,247
97498,1780495404.396405,246
97499,1780495404.3964071,249
97500,1780495404.396408,252
97501,1780495404.396408,253
97502,1780495404.396409,258
97503,1780495404.3964102,258
97504,1780495404.396411,258
97505,1780495404.396412,262
97506,1780495404.396412,262
97507,1780495404.396414,256
97508,1780495404.398657,253
97509,1780495404.398659,253
97510,1780495404.3986602,250
97511,1780495404.3986602,248
97512,1780495404.3986611,246
97513,1780495404.3986619,242
97514,1780495404.3986628,242
97515,1780495404.398664,243
97516,1780495404.398665,243
97517,1780495404.398666,245
97518,1780495404.398667,245
97519,1780495404.4008682,248
97520,1780495404.4008691,250
97521,1780495404.4008698,251
97522,1780495404.4008708,258
97523,1780495404.400872,261
97524,1780495404.400873,261
97525,1780495404.400873,260
97526,1780495404.400874,258
97527,1780495404.400875,256
97528,1780495404.400876,252
97529,1780495404.404402,249
97530,1780495404.44101,252
97531,1780495404.441013,249
97532,1780495404.441014,247
97533,1780495404.441015,244
97534,1780495404.441015,244
97535,1780495404.441016,243
97536,1780495404.4410172,244
97537,1780495404.441018,245
97538,1780495404.4410188,249
97539,1780495404.44102,250
97540,1780495404.445204,249
97541,1780495404.445216,253
97542,1780495404.445219,255
97543,1780495404.44522,260
97544,1780495404.445246,263
97545,1780495404.445248,259
97546,1780495404.445249,257
97547,1780495404.44525,255
97548,1780495404.445251,255
97549,1780495404.4452522,250
97550,1780495404.4452531,251
97551,1780495404.449024,248
97552,1780495404.449026,250
97553,1780495404.449027,246
97554,1780495404.449028,246
97555,1780495404.449028,245
97556,1780495404.4490292,245
97557,1780495404.44903,245
97558,1780495404.4490309,247
97559,1780495404.4490318,249
97560,1780495404.4490318,255
97561,1780495404.449033,256
97562,1780495404.451118,256
97563,1780495404.4511201,261
97564,1780495404.4511209,262
97565,1780495404.4511218,260
97566,1780495404.451123,260
97567,1780495404.451124,257
97568,1780495404.451124,253
97569,1780495404.451125,252
97570,1780495404.451126,248
97571,1780495404.451127,247
97572,1780495404.453388,248
97573,1780495404.4533892,249
97574,1780495404.4533901,246
97575,1780495404.453391,244
97576,1780495404.4533918,244
97577,1780495404.4533918,246
97578,1780495404.453393,245
97579,1780495404.453394,248
97580,1780495404.453395,248
97581,1780495404.453395,253
97582,1780495404.4534001,258
97583,1780495404.4826639,256
97584,1780495404.482666,256
97585,1780495404.482667,260
97586,1780495404.482668,258
97587,1780495404.482669,257
97588,1780495404.482669,253
97589,1780495404.48267,253
97590,1780495404.482671,248
97591,1780495404.4826722,248
97592,1780495404.482673,247
97593,1780495404.482674,244
97594,1780495404.486868,245
97595,1780495404.48687,245
97596,1780495404.486871,246
97597,1780495404.486871,248
97598,1780495404.486872,243
97599,1780495404.4868731,251
97600,1780495404.486874,253
97601,1780495404.4868748,255
97602,1780495404.4868748,260
97603,1780495404.486877,257
97604,1780495404.490289,259
97605,1780495404.4902909,260
97606,1780495404.4902909,257
97607,1780495404.490292,257
97608,1780495404.490293,254
97609,1780495404.490294,252
97610,1780495404.490295,249
97611,1780495404.4902961,249
97612,1780495404.4902961,247
97613,1780495404.490297,242
97614,1780495404.490298,241
97615,1780495404.519361,246
97616,1780495404.5193632,247
97617,1780495404.519364,244
97618,1780495404.519365,249
97619,1780495404.5193658,252
97620,1780495404.519367,251
97621,1780495404.519368,256
97622,1780495404.519369,255
97623,1780495404.519371,258
97624,1780495404.519372,263
97625,1780495404.5212932,259
97626,1780495404.523278,257
97627,1780495404.5232809,257
97628,1780495404.5232818,261
97629,1780495404.523283,251
97630,1780495404.523284,250
97631,1780495404.523285,248
97632,1780495404.523286,248
97633,1780495404.523287,246
97634,1780495404.523287,244
97635,1780495404.5232892,245
97636,1780495404.527733,245
97637,1780495404.527735,244
97638,1780495404.527736,248
97639,1780495404.5277371,249
97640,1780495404.527741,252
97641,1780495404.5277429,255
97642,1780495404.527744,257
97643,1780495404.527745,259
97644,1780495404.527746,263
97645,1780495404.5277472,254
97646,1780495404.527748,255
97647,1780495404.530216,257
97648,1780495404.530218,256
97649,1780495404.53022,253
97650,1780495404.530221,252
97651,1780495404.530298,247
97652,1780495404.5303009,246
97653,1780495404.530302,246
97654,1780495404.530304,242
97655,1780495404.530305,246
97656,1780495404.530306,244
97657,1780495404.530307,246
97658,1780495404.563488,250
97659,1780495404.563492,251
97660,1780495404.563493,249
97661,1780495404.563495,255
97662,1780495404.5634959,256
97663,1780495404.563497,262
97664,1780495404.563499,262
97665,1780495404.5635,258
97666,1780495404.563502,258
97667,1780495404.563503,259
97668,1780495404.569358,253
97669,1780495404.569362,258
97670,1780495404.5693629,249
97671,1780495404.569365,249
97672,1780495404.569366,247
97673,1780495404.569367,244
97674,1780495404.569369,243
97675,1780495404.56937,243
97676,1780495404.569372,245
97677,1780495404.569373,245
97678,1780495404.569375,246
97679,1780495404.57142,251
97680,1780495404.571423,250
97681,1780495404.571424,254
97682,1780495404.5714262,257
97683,1780495404.571427,260
97684,1780495404.571428,261
97685,1780495404.57143,263
97686,1780495404.571431,260
97687,1780495404.571433,254
97688,1780495404.571434,256
97689,1780495404.571436,253
97690,1780495404.5737479,247
97691,1780495404.573751,247
97692,1780495404.573753,246
97693,1780495404.573756,243
97694,1780495404.573757,244
97695,1780495404.573758,244
97696,1780495404.57376,246
97697,1780495404.573766,247
97698,1780495404.573767,245
97699,1780495404.5737689,253
97700,1780495404.604766,251
97701,1780495404.6047711,255
97702,1780495404.604773,255
97703,1780495404.604775,261
97704,1780495404.6047769,263
97705,1780495404.604779,261
97706,1780495404.6047812,258
97707,1780495404.604783,257
97708,1780495404.604785,259
97709,1780495404.6047869,254
97710,1780495404.605945,248
97711,1780495404.610657,247
97712,1780495404.610662,249
97713,1780495404.610664,242
97714,1780495404.610666,242
97715,1780495404.610668,248
97716,1780495404.6106691,246
97717,1780495404.610671,249
97718,1780495404.610673,252
97719,1780495404.6106749,251
97720,1780495404.610677,251
97721,1780495404.6106791,256
97722,1780495404.610681,257
97723,1780495404.610683,257
97724,1780495404.610684,265
97725,1780495404.610686,264
97726,1780495404.610688,255
97727,1780495404.61069,258
97728,1780495404.610692,256
97729,1780495404.6106932,248
97730,1780495404.610695,250
97731,1780495404.610699,248
97732,1780495404.615135,246
97733,1780495404.615139,244
97734,1780495404.6151419,244
97735,1780495404.615144,243
97736,1780495404.615146,246
97737,1780495404.615148,248
97738,1780495404.6151512,247
97739,1780495404.6151528,251
97740,1780495404.615155,251
97741,1780495404.615157,252
97742,1780495404.61516,256
97743,1780495404.644365,255
97744,1780495404.644387,260
97745,1780495404.6443908,256
97746,1780495404.644396,259
97747,1780495404.644415,253
97748,1780495404.644423,253
97749,1780495404.6444259,252
97750,1780495404.644429,250
97751,1780495404.644434,246
97752,1780495404.644436,248
97753,1780495404.6444402,245
97754,1780495404.648787,244
97755,1780495404.648809,245
97756,1780495404.648813,243
97757,1780495404.648816,248
97758,1780495404.648819,247
97759,1780495404.648823,252
97760,1780495404.6488261,254
97761,1780495404.648829,254
97762,1780495404.6488352,257
97763,1780495404.648839,258
97764,1780495404.6502259,262
97765,1780495404.650249,258
97766,1780495404.6502552,257
97767,1780495404.6502578,259
97768,1780495404.6502678,250
97769,1780495404.650284,250
97770,1780495404.650288,247
97771,1780495404.650291,245
97772,1780495404.650353,249
97773,1780495404.65036,245
97774,1780495404.650466,246
97775,1780495404.6911502,242
97776,1780495404.691181,246
97777,1780495404.691186,246
97778,1780495404.691189,248
97779,1780495404.6911922,250
97780,1780495404.6911948,252
97781,1780495404.6912,255
97782,1780495404.691203,257
97783,1780495404.691205,257
97784,1780495404.691208,261
97785,1780495404.691215,260
97786,1780495404.693341,257
97787,1780495404.693352,254
97788,1780495404.6933591,253
97789,1780495404.693368,252
97790,1780495404.69337,249
97791,1780495404.693372,250
97792,1780495404.6933749,248
97793,1780495404.693378,247
97794,1780495404.693381,245
97795,1780495404.693385,247
97796,1780495404.6978219,246
97797,1780495404.697846,250
97798,1780495404.697849,252
97799,1780495404.697852,250
97800,1780495404.697855,253
97801,1780495404.697858,258
97802,1780495404.69786,261
97803,1780495404.6978629,263
97804,1780495404.697865,259
97805,1780495404.697868,260
97806,1780495404.6978712,260
97807,1780495404.700018,259
97808,1780495404.700044,254
97809,1780495404.700047,254
97810,1780495404.7000499,256
97811,1780495404.700052,249
97812,1780495404.7000551,248
97813,1780495404.700057,247
97814,1780495404.70006,246
97815,1780495404.700062,247
97816,1780495404.7000651,247
97817,1780495404.700068,247
97818,1780495404.702303,249
97819,1780495404.702323,250
97820,1780495404.702326,249
97821,1780495404.7023292,253
97822,1780495404.7023308,257
97823,1780495404.702335,257
97824,1780495404.702338,264
97825,1780495404.7023418,257
97826,1780495404.702351,254
97827,1780495404.70254,255
97828,1780495404.73147,252
97829,1780495404.7314901,250
97830,1780495404.731494,246
97831,1780495404.731497,247
97832,1780495404.7315001,245
97833,1780495404.731503,244
97834,1780495404.731505,244
97835,1780495404.7315211,247
97836,1780495404.731524,245
97837,1780495404.731528,246
97838,1780495404.7342029,251
97839,1780495404.736228,249
97840,1780495404.7362392,251
97841,1780495404.736243,253
97842,1780495404.736246,258
97843,1780495404.736248,256
97844,1780495404.7362509,261
97845,1780495404.736255,258
97846,1780495404.736258,257
97847,1780495404.7362602,256
97848,1780495404.736264,254
97849,1780495404.738086,251
97850,1780495404.74,250
97851,1780495404.740012,250
97852,1780495404.740015,248
97853,1780495404.740018,246
97854,1780495404.740021,242
97855,1780495404.7400231,246
97856,1780495404.740026,245
97857,1780495404.7400289,246
97858,1780495404.740034,245
97859,1780495404.740038,248
97860,1780495404.743049,251
97861,1780495404.743066,254
97862,1780495404.74307,256
97863,1780495404.7430751,257
97864,1780495404.743079,260
97865,1780495404.743083,259
97866,1780495404.743086,257
97867,1780495404.74309,254
97868,1780495404.743093,254
97869,1780495404.743097,248
97870,1780495404.7431018,248
97871,1780495404.7764611,247
97872,1780495404.776466,246
97873,1780495404.776468,242
97874,1780495404.776469,243
97875,1780495404.7764711,243
97876,1780495404.776473,246
97877,1780495404.776474,244
97878,1780495404.776476,248
97879,1780495404.7764769,248
97880,1780495404.776479,253
97881,1780495404.776481,253
97882,1780495404.779925,259
97883,1780495404.779928,257
97884,1780495404.7799292,260
97885,1780495404.7799308,257
97886,1780495404.779933,259
97887,1780495404.779934,255
97888,1780495404.779936,255
97889,1780495404.779938,254
97890,1780495404.7799392,252
97891,1780495404.779941,249
97892,1780495404.782429,244
97893,1780495404.782433,244
97894,1780495404.782434,243
97895,1780495404.7824361,246
97896,1780495404.782437,246
97897,1780495404.782439,244
97898,1780495404.78244,248
97899,1780495404.782442,253
97900,1780495404.782443,253
97901,1780495404.782445,254
97902,1780495404.782447,256
97903,1780495404.7849972,260
97904,1780495404.7849998,261
97905,1780495404.785002,256
97906,1780495404.785003,258
97907,1780495404.785005,258
97908,1780495404.785006,253
97909,1780495404.785007,251
97910,1780495404.785009,247
97911,1780495404.7850099,248
97912,1780495404.785012,245
97913,1780495404.785014,245
97914,1780495404.8150961,242
97915,1780495404.8150988,245
97916,1780495404.8151,243
97917,1780495404.815101,244
97918,1780495404.815101,245
97919,1780495404.8151019,248
97920,1780495404.815103,251
97921,1780495404.815104,255
97922,1780495404.815105,258
97923,1780495404.8151062,262
97924,1780495404.815108,260
97925,1780495404.818614,259
97926,1780495404.8186162,258
97927,1780495404.818617,257
97928,1780495404.818618,253
97929,1780495404.8186188,254
97930,1780495404.8186188,250
97931,1780495404.81862,248
97932,1780495404.818621,246
97933,1780495404.8186219,241
97934,1780495404.818623,244
97935,1780495404.8212,246
97936,1780495404.8212018,246
97937,1780495404.821203,248
97938,1780495404.821204,247
97939,1780495404.821205,245
97940,1780495404.821205,250
97941,1780495404.821206,253
97942,1780495404.821207,257
97943,1780495404.821208,259
97944,1780495404.8212092,261
97945,1780495404.8212109,260
97946,1780495404.824971,257
97947,1780495404.824973,255
97948,1780495404.824973,252
97949,1780495404.824974,250
97950,1780495404.824975,251
97951,1780495404.824976,248
97952,1780495404.824977,246
97953,1780495404.824977,246
97954,1780495404.8249779,243
97955,1780495404.8249788,245
97956,1780495404.855159,245
97957,1780495404.8551621,248
97958,1780495404.8551629,248
97959,1780495404.8551638,251
97960,1780495404.855165,252
97961,1780495404.855166,256
97962,1780495404.855166,256
97963,1780495404.855167,260
97964,1780495404.855168,264
97965,1780495404.855169,262
97966,1780495404.85517,262
97967,1780495404.858598,256
97968,1780495404.8586,256
97969,1780495404.8586009,254
97970,1780495404.858602,249
97971,1780495404.858603,248
97972,1780495404.858603,245
97973,1780495404.858604,245
97974,1780495404.8586051,247
97975,1780495404.858606,242
97976,1780495404.858607,249
97977,1780495404.8604832,246
97978,1780495404.8629289,246
97979,1780495404.862931,249
97980,1780495404.862932,253
97981,1780495404.862933,254
97982,1780495404.862934,257
97983,1780495404.862934,260
97984,1780495404.862935,262
97985,1780495404.862936,260
97986,1780495404.862937,260
97987,1780495404.8629382,262
97988,1780495404.870036,255
97989,1780495404.870038,252
97990,1780495404.870039,252
97991,1780495404.8700402,250
97992,1780495404.8700411,248
97993,1780495404.8700411,243
97994,1780495404.870042,246
97995,1780495404.8700428,243
97996,1780495404.870044,245
97997,1780495404.870044,246
97998,1780495404.870046,250
97999,1780495404.900209,253
98000,1780495404.900212,255
98001,1780495404.900213,256
98002,1780495404.900214,259
98003,1780495404.9002151,262
98004,1780495404.9002151,264
98005,1780495404.900216,260
98006,1780495404.900217,260
98007,1780495404.900218,258
98008,1780495404.900219,255
